Day of the week,Time of day,LONGITUDE,LATITUDE,Weather,CrashServerity,Lighting,RoadCondition
5,1,149.099401740991,-35.1753910317771,0,0,0,0
3,3,149.080537088585,-35.2560582210224,0,0,0,0
5,3,149.112433750306,-35.3769835901896,0,0,0,0
3,3,149.14870891224,-35.3227460544161,0,0,1,0
5,3,149.126658303536,-35.2754714999586,0,0,0,0
1,1,149.099160267102,-35.3647011921443,1,0,0,0
4,1,149.112912521301,-35.2692383146028,0,0,0,0
6,4,149.123338856249,-35.1729374142319,0,0,4,0
2,1,149.131746284521,-35.3408434874893,0,0,0,0
2,3,149.124250619931,-35.2748970050056,0,0,3,0
1,1,149.144533164973,-35.2451523814182,0,0,0,0
5,4,149.124768772899,-35.2527524794221,0,0,1,0
1,1,149.065586319476,-35.4199496439558,0,0,0,0
4,1,149.107690311405,-35.3128636400738,0,0,0,0
3,3,149.132482058085,-35.2601983268748,0,0,3,0
3,4,149.035149119949,-35.2281191729895,0,0,1,0
1,4,149.073547018427,-35.3789572279594,0,0,5,0
2,1,149.05413291954,-35.2546649501907,0,0,0,0
4,1,149.187152850181,-35.2974063888271,0,0,0,0
2,3,149.075390227092,-35.25034712665,0,0,0,0
3,3,149.076016569627,-35.2504549338255,0,0,0,0
3,1,149.083017511765,-35.3379270022941,0,1,0,0
5,2,149.072061183109,-35.4212983151713,6,0,0,3
2,3,149.138527105535,-35.2819484807358,6,0,0,3
6,2,149.121824772057,-35.1734255194376,6,0,0,3
1,3,149.144429994427,-35.3154057200723,0,0,0,0
3,1,149.090284929761,-35.4233603363905,0,0,0,0
1,3,149.12516596275,-35.3157051087911,0,0,0,0
3,1,149.051904670625,-35.342862843107,7,0,0,3
5,3,149.178110681103,-35.3317030558908,0,0,0,0
5,3,149.078532000842,-35.3660936957988,0,0,0,0
4,3,149.131649450541,-35.3203581860833,0,0,0,0
2,1,149.056277252681,-35.219541760465,6,0,0,3
5,3,149.062780354433,-35.2215398804237,0,0,0,0
3,3,149.054798370859,-35.2263559169378,1,0,0,0
5,3,148.929804911885,-35.3378060183627,0,0,1,0
1,1,149.143057944174,-35.2365739938145,1,0,0,3
1,3,149.091514587762,-35.2350697744919,0,0,0,0
1,3,149.132563801419,-35.2779260677584,0,0,0,0
4,3,149.058121390191,-35.2363136295239,0,0,0,0
4,1,149.133093059482,-35.2718149765748,0,0,0,0
3,3,149.102146903068,-35.4170792037821,0,1,0,0
6,2,149.072273519086,-35.2549812995347,0,0,0,0
3,3,149.100310995678,-35.3508571434064,0,0,0,0
5,3,149.075685480027,-35.3160669173518,0,0,1,0
5,3,149.086404134995,-35.3600866125817,0,0,0,0
5,3,149.128960167294,-35.2788039103163,0,0,1,0
4,1,149.151155996682,-35.1934661268647,0,0,0,0
4,3,149.181131803559,-35.2989562381043,0,0,0,0
2,3,149.093806856306,-35.4431400483012,0,0,1,0
3,2,149.068770832573,-35.3484344469659,0,1,0,0
2,3,149.139929607296,-35.2517997497964,0,0,4,0
4,3,149.044550227197,-35.2255031242424,1,0,0,0
5,3,149.169508025409,-35.3026583589119,6,0,0,3
5,3,149.108918392494,-35.3639004374001,0,0,3,0
6,4,149.131164975923,-35.2759086609755,0,1,3,3
5,4,149.166843637028,-35.2267936655849,7,0,4,3
1,4,149.150954171259,-35.2480741398107,6,0,3,3
3,1,149.047045789925,-35.2304683632455,0,0,0,0
4,4,149.122467510565,-35.2254283174884,0,0,3,0
2,3,149.098489344811,-35.2043315889475,0,0,0,0
3,3,149.136840207658,-35.187164117441,0,0,0,0
4,1,149.163973240582,-35.340554215828,0,0,0,0
6,2,149.128884238898,-35.2794889443272,0,0,0,0
1,3,149.131650551237,-35.262596530635,0,0,0,0
5,2,149.123139265185,-35.2266894600218,6,0,0,3
5,3,149.132706925338,-35.1835903347712,0,0,0,0
6,1,149.056982579575,-35.3739359638801,0,0,0,0
1,3,149.027762837865,-35.2056338107159,0,0,3,0
5,3,149.083465782899,-35.4072595659836,0,0,0,0
5,3,149.072862410903,-35.3478195070252,0,0,0,0
5,3,149.089646740954,-35.2569357391995,0,0,0,0
3,4,149.027005143214,-35.2055798470902,0,0,3,0
1,4,149.074056651141,-35.3418255592261,4,0,4,0
5,2,149.053136039093,-35.3418079414266,0,0,0,0
2,3,149.12606800799,-35.1854986059106,0,0,0,0
7,4,149.132428881669,-35.3194921942647,0,0,3,0
4,1,149.064373473453,-35.2061094091985,0,0,0,0
7,2,149.052299164155,-35.3400417907398,0,0,0,0
7,1,149.144906799265,-35.2914317658509,0,0,0,0
4,4,149.096191227043,-35.2013680765421,0,0,3,0
4,3,149.18100083487,-35.2994070528505,1,0,0,0
4,1,149.128521472746,-35.1816297442916,0,0,0,3
2,3,149.168217026881,-35.3227400015051,0,0,0,0
6,3,149.132739341367,-35.1832478170142,0,0,0,0
5,3,149.060027642534,-35.2280301995705,0,0,0,0
2,3,149.053926901605,-35.2194705459913,6,0,0,3
4,3,149.093851632935,-35.3488610688851,0,0,0,0
3,3,149.086151488091,-35.3488662240063,0,0,0,0
3,3,149.043064154627,-35.2175363217252,0,0,0,0
3,3,149.126980349208,-35.2929736720406,0,0,0,0
7,3,149.068137940993,-35.4162623673937,0,0,0,0
2,3,149.091646405881,-35.2350696849955,0,0,0,0
6,3,149.091430435705,-35.4563717708107,1,0,1,3
2,3,149.142449473191,-35.1800019548152,0,0,1,0
3,3,149.089935702502,-35.3490079513504,0,0,0,0
5,4,149.067390995381,-35.2647083960342,0,0,4,0
1,3,149.067582622088,-35.2406985980112,0,0,0,0
6,2,149.023390074625,-35.1919801071275,0,0,0,0
1,3,149.15903395753,-35.3937791210682,0,0,0,0
4,3,149.15189077715,-35.3437144267281,6,0,1,3
3,3,149.140643521177,-35.2584683299949,6,0,1,3
3,4,149.055142045129,-35.2711306716561,0,0,4,0
5,4,149.090155500825,-35.348800516592,0,0,4,0
7,4,149.094560586372,-35.4582081231892,0,0,4,0
1,2,149.12916797419,-35.4419025786099,0,0,0,0
7,4,149.087094954002,-35.3347069761012,0,0,3,0
1,3,149.1172400619,-35.3834052681876,0,0,0,0
1,4,149.041099294101,-35.2201234977963,0,0,3,0
1,3,149.140684003959,-35.2903819543619,0,0,0,0
6,2,149.085324835237,-35.4293027094096,0,0,0,0
1,3,149.160609450048,-35.3297885325995,0,0,0,0
2,2,149.181110045431,-35.2990644198971,0,0,0,0
2,3,149.174497455317,-35.3017593918696,0,0,3,0
2,3,149.086720211545,-35.252954059945,0,0,3,0
6,2,149.090060415177,-35.2419384057371,0,0,0,0
5,4,149.100702633237,-35.4055444192441,0,0,3,0
2,1,149.161543899232,-35.1943186974872,1,0,0,0
2,1,149.15562760961,-35.2503758113113,0,1,0,0
4,1,149.168753805788,-35.3720647123176,0,0,0,0
1,1,149.043679341432,-35.2179327082632,0,0,0,0
5,3,149.149445580263,-35.3226821151246,0,0,0,0
3,3,149.067648819234,-35.2410951230006,0,1,0,0
1,3,149.110731136194,-35.3177639327842,0,0,0,0
5,3,149.134519297956,-35.2773833024617,0,0,0,0
7,1,149.119132489903,-35.2202220650188,0,0,0,0
6,4,149.129967016367,-35.2759008494935,6,0,3,3
7,3,149.033981187294,-35.3250320894481,0,0,0,0
6,1,149.137614825804,-35.3028406490528,0,0,0,0
3,2,149.133081484699,-35.2569531662506,0,0,0,0
2,3,149.098535093071,-35.175869349629,0,0,0,0
4,1,149.132111200587,-35.2838928780026,0,0,0,0
2,3,149.112476869782,-35.3676286181018,0,0,0,0
5,3,149.147744265641,-35.4018496758111,0,1,0,0
5,4,149.142198922436,-35.2487239668588,0,0,3,0
6,2,149.097524977386,-35.3076712609105,0,0,0,0
3,3,149.178416462788,-35.3306661895865,1,0,0,3
7,4,149.050636375502,-35.3579501891592,0,1,0,0
5,3,149.101703716221,-35.4049848888653,0,1,0,0
5,4,149.091410490611,-35.3388678841917,0,0,3,0
2,3,149.068462818909,-35.3937582461643,6,0,0,3
7,2,148.949202073174,-35.314438783214,0,1,0,0
7,4,149.119126407227,-35.2728378782966,0,1,3,0
2,2,149.067484066406,-35.2411402659059,0,0,0,0
6,1,149.08508714758,-35.3517418841916,0,0,0,0
5,3,149.144800286698,-35.4054399632931,0,0,0,0
2,4,149.060334669626,-35.2447846163794,0,0,3,0
5,1,149.130561465291,-35.2839304924353,6,1,0,3
2,3,149.145363331182,-35.262041128991,0,0,0,0
2,3,149.141011816654,-35.28917390945,0,0,4,0
5,3,149.125172245198,-35.2428652298796,0,0,3,0
5,1,149.079780866525,-35.2201612117526,0,0,0,0
6,1,149.089382786501,-35.2566835604665,0,0,0,0
2,3,149.131154137814,-35.2833530896103,0,0,0,0
2,1,149.070651349514,-35.3477575664989,0,1,0,0
2,3,149.052064445164,-35.3539030888659,0,0,3,0
2,3,149.124838048994,-35.3170843364948,0,0,0,0
2,1,149.132068413957,-35.2627943852109,0,0,0,0
2,2,149.125717246473,-35.1704746651879,6,0,0,3
7,3,149.092052487903,-35.2347179142866,6,0,0,1
5,3,149.084383841288,-35.3406208976878,0,0,1,0
5,3,149.152485041087,-35.3251660031389,0,0,1,0
4,1,149.161378640268,-35.3411883812173,1,0,0,3
4,1,149.05759390164,-35.2359623471481,0,0,0,0
2,3,149.112461828541,-35.2778277254903,6,0,0,3
3,3,149.124684961125,-35.2245610094607,0,0,3,0
5,3,149.083901129563,-35.3419820865002,0,0,0,0
1,1,149.134874934783,-35.3511055343475,4,0,0,0
5,4,149.00488830804,-35.2299243376477,0,1,1,0
4,3,149.057073167826,-35.3969717171273,0,0,0,0
7,3,149.145323081219,-35.1785116570028,0,0,0,0
4,4,149.099566768615,-35.284967023857,0,0,4,0
6,2,149.128516823919,-35.2837702985274,0,0,0,0
5,4,149.126379538526,-35.2803295684734,6,0,3,3
3,1,149.129919360658,-35.2734044033344,0,0,0,0
3,3,149.107128617231,-35.3120890195451,0,0,0,0
7,1,149.078812261968,-35.4235116698402,0,0,0,0
2,1,149.137702803606,-35.288934128495,0,0,0,0
3,3,149.122515653292,-35.1888006434981,0,0,0,0
4,1,149.098268974176,-35.3143940649156,0,0,0,0
1,4,149.063329653868,-35.221764952547,6,0,3,3
1,1,149.065177229015,-35.3374228981473,0,0,0,0
6,4,149.173362187944,-35.3221022496712,0,0,4,0
2,4,149.17857925589,-35.3032408124857,0,0,1,0
4,4,149.105609749933,-35.3942570562612,0,1,3,0
2,3,149.137990721296,-35.2485302361206,6,0,3,3
3,4,149.091226872043,-35.451135752023,0,1,4,0
5,3,149.080504304284,-35.2311021840457,0,0,0,0
7,2,149.056696316801,-35.373647678098,0,0,0,0
1,1,149.157729026616,-35.3242944767947,0,0,1,0
6,2,149.078514974057,-35.4235028278718,1,0,0,3
5,1,149.135889010107,-35.1826136742306,0,0,0,0
2,3,149.139301137617,-35.3192416611983,0,0,0,0
7,3,149.074776810378,-35.402884561113,0,0,0,0
7,3,149.140651158109,-35.290463103431,0,0,0,0
5,4,149.137719617026,-35.2507926986995,0,0,3,0
4,3,149.070667028814,-35.2226987595336,0,0,3,0
3,1,149.088436662415,-35.3459176570348,0,0,0,0
3,1,149.147742792872,-35.2978545287569,0,0,0,0
5,4,149.120441346223,-35.4066274107897,0,0,3,0
1,3,149.073579271419,-35.2248602865982,0,0,0,0
6,2,149.070992494771,-35.3479466545203,0,0,0,0
6,2,149.135620051828,-35.2501099470782,0,0,0,0
5,3,149.029303486814,-35.3089906781387,0,0,5,0
1,3,149.086851998772,-35.2528908867508,0,0,0,0
2,4,149.028331512335,-35.2427480132404,6,0,3,5
4,2,149.154576403831,-35.3262450076673,0,0,0,0
1,4,149.12427065272,-35.3435185342943,0,0,3,0
6,2,149.143669649786,-35.3343688637641,1,0,0,0
3,3,149.141218365645,-35.3148595044753,0,0,0,0
3,3,149.092195794824,-35.235213513149,0,0,0,0
1,1,149.094027560222,-35.4435634740213,0,0,0,0
4,3,149.058242106639,-35.2361153020788,0,1,3,0
3,3,149.134588682108,-35.2867563454731,6,0,0,3
3,1,149.10724108689,-35.314179833068,0,0,0,0
4,3,149.12350195245,-35.1875289207815,0,0,3,0
1,3,149.145097999886,-35.2082358942722,0,1,4,0
4,4,149.02993469617,-35.2397555471701,6,0,3,3
2,4,149.129378905464,-35.279542529871,0,0,3,0
3,2,149.171178497513,-35.335461735604,0,0,0,0
4,1,149.046280320167,-35.2137680727937,0,1,3,0
6,4,149.132450805905,-35.3194471094059,0,1,3,0
1,2,149.048725621758,-35.3424132938774,0,0,0,0
4,3,149.171596661656,-35.385038887217,0,1,3,0
1,3,149.125257654279,-35.2797628545789,0,0,3,0
3,2,149.08626074799,-35.348082066877,0,0,0,0
4,2,149.162940608436,-35.3005309140314,0,0,0,0
4,2,149.132617297326,-35.2842168168785,0,0,0,0
6,1,149.091797287475,-35.3839931008933,1,1,0,3
4,3,149.038816020736,-35.2233325952629,7,0,0,3
3,1,149.094511678375,-35.2017928651378,0,0,0,0
1,3,149.045999236838,-35.2481335176555,0,0,0,0
5,4,149.083495735192,-35.427942977439,0,0,0,0
1,3,149.237598835789,-35.3279012940306,0,0,0,0
7,1,149.084724227864,-35.1856215187123,1,0,0,3
6,2,149.138849738911,-35.187468418935,0,0,0,0
4,1,149.16536709785,-35.2874595548658,0,0,0,0
5,3,149.073449972209,-35.2420114679998,0,0,0,0
1,1,149.089480431445,-35.389248911095,0,0,0,0
7,1,149.13065614249,-35.4134760491184,7,0,0,3
3,3,149.106225144138,-35.4026471329459,0,0,0,0
2,1,149.147918491697,-35.2072413017327,0,0,0,0
1,2,149.099793822601,-35.350722344947,0,0,0,0
1,1,149.073788707064,-35.2397040464801,0,0,0,0
7,3,149.039929400028,-35.2048923117151,0,1,0,0
3,3,149.108325587588,-35.2837614867988,0,0,0,0
2,1,149.149727769053,-35.1993260586459,0,0,0,0
5,2,149.10836399032,-35.3423700260681,0,0,0,0
4,1,149.177425937971,-35.2984387245202,1,0,0,0
4,1,149.147865131106,-35.4017233630965,0,0,0,0
2,3,149.053020284444,-35.2697435140793,0,0,0,0
3,2,149.166011740171,-35.3253565101807,0,0,0,0
5,3,149.091997646293,-35.2347990657462,0,0,0,0
3,2,149.144402197987,-35.2589418612897,0,0,0,0
3,3,149.101815525915,-35.4064988895818,1,0,0,3
1,1,149.129197216176,-35.3426936094901,0,1,0,0
5,4,149.035371253848,-35.2358159599826,0,1,3,0
6,4,149.09120195714,-35.459174756472,0,0,3,0
5,1,149.101925389795,-35.4063095447764,0,0,0,0
5,3,149.149051203757,-35.3235567843154,6,0,0,3
1,3,149.103187279591,-35.421800898541,7,0,1,3
1,3,149.122258823471,-35.2254285123415,0,1,0,0
3,1,149.128166493769,-35.2470441868155,0,0,0,0
3,1,149.141096498005,-35.3210782680607,0,1,0,0
7,2,149.126214467325,-35.3184258765035,0,1,0,0
1,4,149.060216380313,-35.196007961024,0,0,3,0
6,3,149.101735844042,-35.4042007838393,0,0,1,0
4,4,149.073117289555,-35.2239953142897,0,0,3,0
3,3,149.113760433443,-35.4671603633052,1,0,1,0
5,4,149.166818900526,-35.2310476700698,4,0,5,0
5,1,149.060110348411,-35.2726518154711,1,0,0,0
7,3,149.132590313703,-35.2663898926706,6,0,3,3
3,2,149.09774489958,-35.3076981378252,0,0,0,0
2,3,149.136840137267,-35.187119053762,0,1,3,0
2,3,149.150883152914,-35.194412781979,0,0,3,0
7,2,149.083311628037,-35.4433722341987,0,0,0,0
2,3,149.071832886164,-35.3965233602404,1,0,0,0
4,3,149.099656283545,-35.1574824569237,0,0,0,0
6,2,149.117063719915,-35.3832071517973,0,0,0,0
2,1,149.12254324644,-35.264182608047,0,0,0,0
4,1,149.131748003986,-35.3127785660692,0,1,0,0
3,3,149.086973568872,-35.2767382462483,0,0,1,0
7,2,149.111327739831,-35.381274455491,0,0,0,0
5,1,149.076353622885,-35.3795685473667,0,1,0,0
7,2,149.046979876213,-35.2304503583998,0,0,0,0
1,1,149.127926626646,-35.2860600815861,0,0,0,0
4,3,149.197892366028,-35.3206875937133,0,0,4,0
5,1,149.099892897115,-35.350785358097,6,0,0,3
3,3,149.129526698532,-35.2754236196005,0,0,3,0
3,3,149.099550162552,-35.2004192894997,0,0,0,0
2,3,149.074291343833,-35.415204767888,0,0,0,0
2,3,149.089218252303,-35.2569720742872,1,0,3,0
2,3,149.087707372627,-35.3424933816081,6,0,1,3
4,1,149.129596510988,-35.2780462195752,0,0,0,0
2,1,149.134345562235,-35.2715973854717,0,0,0,0
6,4,149.063979842845,-35.2414483364641,0,0,0,0
4,3,149.142545926196,-35.2189998855483,0,0,0,0
5,3,149.094808139243,-35.2017836438352,0,0,0,0
4,3,149.074039067035,-35.3473772679582,0,0,1,0
2,3,149.060038413874,-35.2276877132683,0,0,0,0
2,4,149.056575503037,-35.3740352610272,0,0,0,0
1,3,149.137314665325,-35.2167613701559,0,0,0,0
2,2,149.058319034009,-35.2361693469461,0,0,0,0
2,2,149.064078841206,-35.2416375573361,0,0,0,0
3,4,149.122094620853,-35.2735110921448,0,0,3,0
4,1,149.058725585117,-35.2725983150667,0,0,0,0
3,1,149.07530982679,-35.3950795210308,0,0,0,0
1,1,149.186532255096,-35.2143018930237,0,0,0,0
5,3,149.125316447075,-35.4362916455618,1,0,0,0
4,4,149.092798156974,-35.4261344443021,0,0,3,0
3,4,149.129839659881,-35.4122601883989,6,0,4,3
4,3,149.105302780948,-35.3487984230769,1,0,0,0
3,4,149.155362830685,-35.3965414073307,0,0,3,0
4,1,149.086439611029,-35.420523948821,0,0,0,0
5,3,149.123334027128,-35.2796024566638,0,0,0,0
2,4,149.131900441881,-35.2607036250565,0,0,3,0
4,1,149.125701853629,-35.2752651341619,0,0,0,0
2,1,149.151385324482,-35.2811229219974,0,0,0,0
3,1,149.113053870292,-35.1902241120773,0,0,0,3
5,2,149.169697572767,-35.3262799643071,0,0,0,0
6,2,148.938427551011,-35.3004634691248,0,0,0,0
2,3,149.130968830114,-35.2180927774433,0,0,0,0
5,1,149.071985097773,-35.2942765029909,0,0,0,0
1,3,149.130325481931,-35.2730615182996,0,0,0,0
5,2,149.090191008724,-35.2406945711687,1,0,0,3
1,3,149.13522217299,-35.1844349458182,0,1,0,0
1,2,149.061012633982,-35.2397642784215,0,0,0,0
1,3,149.141000809938,-35.2891649088393,0,0,0,0
5,4,149.072118787814,-35.3961717273587,0,0,3,0
4,3,149.168026315441,-35.3208115731706,0,0,0,0
2,1,149.161389808383,-35.3412784923761,0,0,0,0
6,1,149.126578423808,-35.2428548630557,0,0,0,0
1,4,149.061662180664,-35.1733943607848,0,0,1,0
2,1,149.1264861159,-35.285646906281,7,0,0,3
3,3,149.149617018926,-35.1859693234771,0,0,0,0
3,1,149.150000899514,-35.1857615849762,0,0,0,0
2,3,149.078577258225,-35.2513187059322,0,0,0,0
4,4,149.163249265627,-35.3473866258677,0,0,5,0
4,2,149.06795770036,-35.2428794793417,6,0,0,3
2,1,149.1689220172,-35.323351923585,0,0,0,0
4,1,149.141528651499,-35.2892995217498,0,0,0,0
4,3,149.078584370674,-35.4145264548096,0,0,1,0
2,2,149.072052810731,-35.3962528734701,0,0,0,0
4,1,149.148907425095,-35.3230792878872,0,0,0,0
5,3,149.103459311386,-35.4284878806398,0,0,0,0
2,2,149.071261425237,-35.2388852190491,0,0,0,0
1,3,149.091169063843,-35.4375271706035,1,0,3,3
6,4,149.130064366996,-35.2748462767818,0,0,3,0
2,3,149.086600980924,-35.2546755531935,0,0,3,0
4,4,149.091456437818,-35.1991091858914,0,0,4,0
3,1,149.131393477755,-35.2743762865635,0,0,0,0
3,3,149.136987453934,-35.2813823216678,6,0,0,3
1,3,149.124406638984,-35.307495426829,0,0,0,0
4,3,149.048755314969,-35.199410027098,6,0,0,3
2,3,149.102396438908,-35.4138796089989,0,0,3,0
1,1,149.08351164825,-35.3250117823121,6,0,0,3
1,3,149.078164230059,-35.347564242201,0,1,1,0
7,3,149.057295873922,-35.3453933386572,0,0,1,0
5,1,149.133531409881,-35.3213927044613,0,0,0,0
2,3,149.205214617537,-35.320117190752,0,0,5,0
5,1,149.091899624058,-35.2356282981339,0,0,0,0
4,1,149.043136988523,-35.2342999077763,6,0,0,3
1,1,149.047862365457,-35.2383992609589,0,0,0,0
2,1,149.134298537379,-35.2480924866662,0,0,0,0
5,1,149.141673318742,-35.2633430407262,0,1,0,0
4,3,149.137564404464,-35.2149405419821,6,0,1,3
5,3,149.067738150034,-35.2431139149961,0,0,3,0
2,1,149.073764357817,-35.2922837791235,0,0,0,0
6,1,149.085675212507,-35.1812407280486,0,1,0,0
3,2,149.089445224514,-35.3536046515208,1,0,0,0
2,1,149.049363549033,-35.3423409846969,0,0,0,0
1,1,149.145756027715,-35.2800028284916,0,0,0,0
4,1,149.160862849335,-35.3300315527408,0,0,0,0
4,2,149.070981501511,-35.3479556726449,0,0,0,0
5,3,149.069463369571,-35.3477942159946,6,0,3,5
1,2,149.070915466891,-35.3479106439946,0,0,0,0
5,4,149.189026638215,-35.2946637967693,6,0,3,3
2,3,149.154399560695,-35.3319050672757,0,0,0,0
6,2,149.007634794414,-35.2072484707092,0,0,0,0
2,3,149.124770129538,-35.3157145000943,0,1,0,0
4,3,149.167034054881,-35.3873611180967,0,0,4,0
4,3,149.147039878678,-35.2982428728299,0,0,0,0
5,3,149.133903901725,-35.2486697021679,0,0,0,0
4,1,149.015398675897,-35.2102135166367,1,0,0,0
2,3,149.060748260392,-35.3777827338198,0,0,0,0
5,1,149.068912271449,-35.3462984163602,0,0,0,0
4,1,149.099441084008,-35.389683500263,1,0,0,0
3,3,149.03469872324,-35.2279390142891,0,0,0,0
7,1,149.041725972629,-35.1941126165724,0,0,0,0
2,3,149.097418197882,-35.2191402259588,0,0,0,0
1,2,149.171497378645,-35.3354252584409,0,1,0,0
5,4,149.169650644147,-35.3025049559187,0,0,1,0
3,3,149.067318397322,-35.2398965986923,6,0,0,3
6,2,149.17463573395,-35.3372956100915,7,1,0,3
2,4,149.058308038202,-35.236151326065,0,0,3,0
7,3,149.124406638984,-35.307495426829,0,0,0,0
2,1,149.13036710062,-35.2196525728943,6,0,0,3
7,4,149.072154165101,-35.2141539592956,0,1,3,0
2,4,149.129111704734,-35.2772175408653,0,0,3,0
5,4,149.088457615466,-35.2091423238258,0,0,3,0
4,3,149.115483062868,-35.310603910909,0,0,0,0
6,1,149.095280957206,-35.3274103006927,0,0,0,0
1,1,149.11402185927,-35.2858746490339,0,0,0,0
3,4,149.062504331669,-35.3203183638115,6,0,3,3
1,3,149.068807815263,-35.2486381478176,0,0,0,0
3,4,149.086816621712,-35.4003088938711,6,0,3,3
3,1,149.10320162871,-35.4246758406479,0,0,0,0
2,1,149.076124630815,-35.2482467722846,0,0,0,0
2,1,149.067318493411,-35.2400317885542,1,0,0,3
3,3,149.123834524377,-35.1898268557065,0,0,0,0
4,2,149.131955146594,-35.318897850536,0,0,0,0
4,4,149.050820044219,-35.2435805639308,7,0,3,3
1,3,149.1325463984,-35.2664169752902,0,0,0,0
1,3,149.056346222696,-35.2439660832369,0,0,0,0
2,2,149.108517351765,-35.4047992438689,6,0,0,3
3,3,149.136679714318,-35.3445425364912,0,0,0,0
5,4,149.132594141684,-35.276186603417,0,0,3,0
1,3,149.129254501774,-35.2771633236637,0,0,0,0
1,1,149.069430191842,-35.3921625687163,0,0,0,0
6,4,149.066598922832,-35.3414958794342,0,0,3,0
4,1,149.137608403627,-35.2149855588447,1,0,0,3
6,2,149.056586496178,-35.3740172318119,0,0,0,0
2,3,149.124915144932,-35.2785014159964,0,0,0,0
1,3,149.133958284137,-35.248309140547,0,0,0,0
2,1,149.109974320116,-35.2837781498948,6,0,0,3
7,4,149.075906372661,-35.2769701815607,0,0,3,0
5,4,149.030011536528,-35.3260782799659,0,1,5,0
4,1,149.131327234568,-35.26683279189,0,0,0,0
3,1,149.097670670707,-35.4213273895549,1,0,0,0
3,4,149.10983634856,-35.2431943801678,0,0,1,0
3,2,149.12614003967,-35.3125407793657,0,0,0,0
4,3,149.13894555618,-35.2548110304322,0,0,0,0
4,3,149.087601709393,-35.33557184731,0,0,0,0
2,1,149.113417900781,-35.3892847327145,4,0,0,0
1,1,149.146620712252,-35.1668296407917,0,0,0,0
5,3,149.095165587122,-35.3639290257483,0,0,0,0
2,3,149.159517417413,-35.2327152899785,0,0,0,0
2,3,149.134497441511,-35.2774644385551,0,1,3,0
2,3,149.0939239654,-35.365498073591,0,0,0,0
5,1,149.056258331965,-35.3773790044612,0,0,0,0
1,1,149.230376484728,-35.328987209324,0,0,0,0
5,3,149.091209728661,-35.4559663658779,0,0,0,0
2,4,149.149713297217,-35.3376064894606,0,0,3,0
4,3,149.128136733029,-35.28692508549,0,0,1,0
7,4,149.026471184,-35.2250924394194,0,0,0,0
6,2,149.068404434624,-35.2377871082606,7,0,0,3
3,1,149.133358420297,-35.3089105537023,0,0,0,0
2,1,149.092404238129,-35.4500174234247,0,0,0,0
6,2,149.084411598817,-35.346857533862,0,0,0,0
7,1,149.101920747372,-35.4022539593583,0,0,0,0
2,3,149.091547478571,-35.2350066634883,0,0,0,0
2,3,149.102597170554,-35.4065613763174,0,0,0,0
1,3,149.14354063299,-35.2361769033856,0,0,0,0
4,3,149.143308651553,-35.2755082734185,6,0,1,3
7,2,149.069559558359,-35.4181542673074,0,0,0,0
6,3,149.075467704233,-35.4536598604288,6,0,1,3
1,3,149.070080639241,-35.4229936523832,0,0,0,0
1,1,149.092048847029,-35.2852788346628,0,0,0,0
2,1,149.158543619538,-35.3307283997917,6,0,0,3
4,1,149.047421807512,-35.3533638916817,1,0,0,0
1,3,149.063923406533,-35.3211288550534,0,0,3,0
5,3,149.036005185384,-35.2260370552403,0,0,0,0
1,4,149.13329088259,-35.2573675332157,6,0,3,3
